都府県地方番号,都府県地方名,地点区分,地点番号,地点名,地点名カナ,緯度,経度,標高,降水量,気温,風,日照,積雪,湿度,終了年月日,備考
68,島根県,a,1310,出雲,イズモ,35.331667,132.730000,20,1,1,1,2,0,1,99999999,
68,島根県,a,1320,赤名,アカナ,35.001667,132.711667,444,1,1,1,2,1,1,99999999,
68,島根県,a,1321,弥栄,ヤサカ,34.776667,132.108333,380,1,1,1,2,1,1,99999999,
68,島根県,a,1322,六日市,ムイカイチ,34.353333,131.935000,311,1,1,1,1,0,0,20061031,
68,島根県,a,1336,福光,フクミツ,35.070000,132.333333,8,1,0,0,0,0,0,99999999,
68,島根県,a,1362,原山,ハラヤマ,34.865000,132.405000,741,1,0,0,0,0,0,20041029,
68,島根県,a,1473,西郷岬,サイゴウミサキ,36.178333,133.323333,80,1,1,1,0,0,0,99999999,
68,島根県,a,1474,高津,タカツ,34.675000,131.790000,54,1,1,1,0,0,0,99999999,
68,島根県,a,1592,吉賀,ヨシカ,34.391667,131.893333,250,1,1,1,2,0,1,99999999,
69,鳥取県,s,47742,境,サカイ,35.543333,133.235000,2,1,1,1,1,1,1,99999999,
69,鳥取県,s,47746,鳥取,トツトリ,35.486667,134.238333,7.1,1,1,1,1,1,1,99999999,
69,鳥取県,s,47744,米子,ヨナゴ,35.433333,133.338333,6.5,1,1,1,1,1,1,99999999,
69,鳥取県,a,0709,青谷,アオヤ,35.520000,133.996667,13,1,1,1,2,0,1,99999999,
69,鳥取県,a,0711,岩井,イワイ,35.558333,134.360000,19,1,1,1,2,0,1,99999999,
69,鳥取県,a,0713,倉吉,クラヨシ,35.473333,133.838333,8,1,1,1,2,1,1,99999999,
69,鳥取県,a,0714,菅俵原,スゲタワラ,35.418333,133.988333,713,1,0,0,0,0,0,19811119,
69,鳥取県,a,0715,霊石山,レイセキサン,35.411667,134.213333,320,1,0,0,0,0,0,19811127,
69,鳥取県,a,0716,大山,ダイセン,35.393333,133.536667,875,1,0,0,0,1,0,99999999,
69,鳥取県,a,0717,古峠山,コトウヤマ,35.268333,133.438333,594,1,0,0,0,0,0,19811106,
69,鳥取県,a,0718,智頭,チズ,35.263333,134.240000,182,1,1,1,2,1,1,99999999,
69,鳥取県,a,0938,日南,ニチナン,35.165000,133.321667,290,1,0,0,0,0,0,19781115,
69,鳥取県,a,1177,関金,セキガネ,35.378333,133.756667,150,1,0,0,0,0,0,99999999,
69,鳥取県,a,1178,若桜,ワカサ,35.333333,134.405000,231,1,0,0,0,0,0,99999999,
69,鳥取県,a,1231,塩津,シオツ,35.523333,133.566667,15,1,1,1,2,0,1,99999999,2007年3月31日までの地点名「下市」
69,鳥取県,a,1304,茶屋,チャヤ,35.186667,133.230000,490,1,1,1,2,0,1,99999999,
69,鳥取県,a,1385,佐治,サジ,35.328333,134.113333,210,1,0,0,0,0,0,99999999,
69,鳥取県,a,1389,江尾,エビ,35.288333,133.483333,155,1,0,0,0,0,0,99999999,
69,鳥取県,a,1391,鹿野,シカノ,35.413333,134.016667,210,1,0,0,0,0,0,99999999,
69,鳥取県,a,1519,湖山,コヤマ,35.530000,134.165000,15,1,1,1,0,0,0,99999999,
71,徳島県,a,0719,大山寺,タイサンジ,34.163333,134.393333,690,1,0,0,0,0,0,20080319,
71,徳島県,a,0720,池田,イケダ,34.023333,133.795000,214,1,1,1,2,0,1,99999999,
71,徳島県,s,47895,徳島,トクシマ,34.066667,134.573333,1.6,1,1,1,1,1,1,99999999,
71,徳島県,a,0722,江田山,エダヤマ,33.921667,134.265000,1100,1,0,0,0,0,0,19781104,
71,徳島県,a,0723,太竜寺山,タイリュウジヤマ,33.873333,134.528333,600,1,0,0,0,0,0,20080319,
71,徳島県,a,0724,日和佐,ヒワサ,33.731667,134.538333,3,1,1,1,2,0,1,99999999,
71,徳島県,a,0725,宍喰,シシクイ,33.563333,134.305000,4,1,1,1,1,0,0,20090218,
71,徳島県,a,0972,穴吹,アナブキ,34.040000,134.156667,160,1,1,1,2,0,1,99999999,
71,徳島県,a,1098,福原旭,フクハラアサヒ,33.878333,134.388333,290,1,0,0,0,0,0,99999999,
71,徳島県,a,1242,蒲生田,カモダ,33.836667,134.741667,10,1,1,1,2,0,1,99999999,
71,徳島県,a,1252,京上,キョウジョウ,33.866667,133.903333,532,1,1,1,2,0,1,99999999,
71,徳島県,a,1327,半田,ハンダ,33.990000,134.036667,228,1,0,0,0,0,0,99999999,
71,徳島県,a,1352,木頭,キトウ,33.771667,134.198333,363,1,1,1,2,0,1,99999999,
71,徳島県,a,1358,旭丸,アサヒマル,33.933333,134.326667,1200,1,0,0,0,0,0,20091120,
71,徳島県,s,47894,剣山,ツルギサン,33.853333,134.096667,1944.8,1,1,1,1,1,1,20010331,
71,徳島県,a,1604,海陽,カイヨウ,33.611667,134.355000,5,1,1,1,2,0,1,99999999,
72,香川県,a,0726,内海,ウチノミ,34.471667,134.273333,20,1,1,1,2,0,1,99999999,
72,香川県,s,47891,高松,タカマツ,34.318333,134.053333,9.4,1,1,1,1,1,1,99999999,
72,香川県,s,47890,多度津,タドツ,34.275000,133.751667,3.7,1,1,1,1,1,1,99999999,
72,香川県,a,0729,滝宮,タキノミヤ,34.236667,133.923333,60,1,1,1,2,0,1,99999999,
72,香川県,a,0730,引田,ヒケタ,34.213333,134.406667,12,1,1,1,2,0,1,99999999,
72,香川県,a,0731,竜王山,リュウオウザン,34.113333,134.050000,1040,1,0,0,0,0,0,99999999,
72,香川県,a,1239,財田,サイタ,34.120000,133.771667,65,1,1,1,2,0,1,99999999,
72,香川県,a,1475,香南,コウナン,34.213333,134.015000,185,1,1,1,0,0,0,99999999,
73,愛媛県,a,0732,大三島,オオミシマ,34.250000,133.006667,9,1,1,1,2,0,1,99999999,
73,愛媛県,a,0733,玉川,タマガワ,34.018333,132.940000,67,1,0,0,0,0,0,99999999,
73,愛媛県,a,0734,新居浜,ニイハマ,33.936667,133.338333,90,1,1,1,2,0,1,99999999,
73,愛媛県,a,0735,四国中央,シコクチュウオウ,33.981667,133.581667,75,1,1,1,2,0,1,99999999,2009年2月9日までの地点名「三島」
73,愛媛県,s,47887,松山,マツヤマ,33.843333,132.776667,32.2,1,1,1,1,1,1,99999999,
73,愛媛県,a,0737,上林,カミハヤシ,33.738333,132.890000,460,1,0,0,0,0,0,99999999,
73,愛媛県,a,0738,成就社,ジョウジュシャ,33.795000,133.131667,1280,1,0,0,0,0,0,99999999,
73,愛媛県,a,0739,長浜,ナガハマ,33.616667,132.480000,4,1,1,1,2,0,1,99999999,
73,愛媛県,a,0740,中山,ナカヤマ,33.638333,132.708333,163,1,0,0,0,0,0,99999999,
73,愛媛県,a,0741,久万,クマ,33.663333,132.895000,511,1,1,1,2,0,1,99999999,
73,愛媛県,a,0742,獅子越峠,シシゴエトウゲ,33.543333,132.831667,1000,1,0,0,0,0,0,99999999,
73,愛媛県,a,0743,八幡浜,ヤワタハマ,33.448333,132.433333,8,1,0,0,0,0,0,99999999,
73,愛媛県,s,47892,宇和島,ウワジマ,33.226667,132.551667,2.4,1,1,1,1,1,1,99999999,
73,愛媛県,a,0745,御荘,ミショウ,32.963333,132.570000,12,1,1,1,2,0,1,99999999,
73,愛媛県,a,0958,西条,サイジョウ,33.915000,133.080000,4,1,1,1,2,0,1,99999999,2007年2月15日までの地点名「丹原」
73,愛媛県,a,0959,大洲,オオズ,33.508333,132.535000,20,1,1,1,2,0,1,99999999,
73,愛媛県,a,0960,三崎,ミサキ,33.386667,132.121667,2,1,1,1,1,0,0,19970730,
73,愛媛県,a,0961,宇和,ウワ,33.366667,132.503333,200,1,1,1,2,0,1,99999999,
73,愛媛県,a,1077,今治,イマバリ,34.053333,132.975000,27,1,1,1,2,0,1,99999999,
73,愛媛県,a,1260,富郷,トミサト,33.915000,133.510000,310,1,0,0,0,0,0,99999999,
73,愛媛県,a,1350,近永,チカナガ,33.253333,132.675000,129,1,1,1,2,0,1,99999999,
73,愛媛県,a,1456,瀬戸,セト,33.446667,132.256667,143,1,1,1,2,0,1,99999999,
73,愛媛県,a,1521,松山南吉田,マツヤマミナミヨシダ,33.826667,132.698333,4,1,1,1,0,0,0,99999999,
74,高知県,a,0746,本山,モトヤマ,33.753333,133.575000,252,1,1,1,2,0,1,99999999,
74,高知県,a,0747,繁藤,シゲトウ,33.678333,133.685000,346,1,0,0,0,0,0,99999999,
74,高知県,a,0748,佐川,サカワ,33.511667,133.271667,80,1,0,0,0,0,0,99999999,
74,高知県,a,0749,成山,ナルヤマ,33.591667,133.400000,737,1,0,0,0,0,0,20091120,
74,高知県,s,47893,高知,コウチ,33.566667,133.548333,0.5,1,1,1,1,1,1,99999999,
74,高知県,a,0751,南国,ナンゴク,33.593333,133.643333,10,1,1,1,1,0,0,19780312,
74,高知県,a,0752,芸西,ゲイセイ,33.551667,133.838333,420,1,0,0,0,0,0,20091120,
74,高知県,a,0753,鳥形山,トリガタヤマ,33.480000,133.083333,835,1,0,0,0,0,0,99999999,
74,高知県,a,0754,船戸,フナト,33.416667,133.088333,425,1,0,0,0,0,0,99999999,
74,高知県,a,0755,安芸,アキ,33.488333,133.933333,6,1,1,1,2,0,1,99999999,
74,高知県,a,0756,須崎,スサキ,33.385000,133.276667,4,1,1,1,2,0,1,99999999,
74,高知県,a,0757,佐喜浜,サキハマ,33.411667,134.198333,26,1,0,0,0,0,0,99999999,
74,高知県,a,0758,窪川,クボカワ,33.206667,133.128333,205,1,1,1,2,0,1,99999999,
74,高知県,s,47899,室戸岬,ムロトミサキ,33.251667,134.176667,185,1,1,1,1,1,1,99999999,
74,高知県,a,0760,堂ケ森,ドウガモリ,33.158333,132.876667,857,1,0,0,0,0,0,20051017,
74,高知県,a,0761,大正,タイショウ,33.193333,132.971667,150,1,0,0,0,0,0,99999999,
74,高知県,s,47897,宿毛,スクモ,32.920000,132.695000,2.2,1,1,1,1,1,1,99999999,
74,高知県,a,0763,中村,ナカムラ,32.990000,132.920000,8,1,1,1,2,0,1,99999999,
74,高知県,s,47898,清水,シミズ,32.721667,133.010000,31,1,1,1,1,1,1,99999999,1938年7月12日までの地点名「足摺」
74,高知県,a,0921,梼原,ユスハラ,33.390000,132.921667,415,1,1,1,2,0,1,99999999,
74,高知県,a,0955,田野,タノ,33.426667,134.006667,17,1,0,0,0,0,0,99999999,
74,高知県,a,1179,池川,イケガワ,33.606667,133.170000,141,1,0,0,0,0,0,99999999,
74,高知県,a,1229,大栃,オオドチ,33.698333,133.875000,210,1,1,1,2,0,1,99999999,
74,高知県,a,1233,佐賀,サガ,33.078333,133.101667,3,1,1,1,2,0,1,99999999,
74,高知県,a,1235,江川崎,エカワサキ,33.170000,132.791667,72,1,1,1,2,0,1,99999999,
74,高知県,a,1249,後免,ゴメン,33.590000,133.643333,12,1,1,1,2,0,1,99999999,
74,高知県,a,1281,魚梁瀬,ヤナセ,33.615000,134.108333,450,1,0,0,0,0,0,99999999,
74,高知県,a,1351,本川,ホンガワ,33.765000,133.338333,605,1,1,1,2,0,1,99999999,
74,高知県,a,1476,南国日章,ナンコクニッショウ,33.545000,133.668333,9,1,1,1,0,0,0,99999999,
74,高知県,a,1556,三崎,ミサキ,32.795000,132.871667,9,1,0,0,0,0,0,99999999,
81,山口県,a,0765,須佐,スサ,34.615000,131.623333,50,1,1,1,2,0,1,99999999,
81,山口県,s,47754,萩,ハギ,34.410000,131.405000,2.2,1,1,1,1,1,1,99999999,
81,山口県,a,0767,徳佐,トクサ,34.398333,131.725000,310,1,1,1,2,0,1,99999999,
81,山口県,a,0768,鍋提峠,ナベサゲトウゲ,34.265000,131.095000,400,1,0,0,0,0,0,20091120,
81,山口県,a,0769,秋吉台,アキヨシダイ,34.235000,131.306667,240,1,1,1,2,0,1,99999999,
81,山口県,a,0770,瀬戸原,セトバラ,34.215000,131.581667,338,1,0,0,0,0,0,19801101,
81,山口県,a,0771,広瀬,ヒロセ,34.261667,131.951667,97,1,1,1,2,0,1,99999999,
81,山口県,a,0772,豊田,トヨタ,34.186667,131.076667,40,1,1,1,2,0,1,99999999,2005年2月28日までの地点名「西市」
81,山口県,a,0773,桜山,サクラヤマ,34.148333,131.218333,451,1,0,0,0,0,0,20100326,
81,山口県,s,47784,山口,ヤマグチ,34.161667,131.461667,18.1,1,1,1,1,1,1,99999999,
81,山口県,a,0775,防府,ホウフ,34.040000,131.533333,4,1,1,1,2,0,1,99999999,
81,山口県,a,0776,下松,クダマツ,34.010000,131.871667,27,1,1,1,2,0,1,99999999,
81,山口県,s,47762,下関,シモノセキ,33.948333,130.925000,3.3,1,1,1,1,1,1,99999999,
81,山口県,a,0778,宇部,ウベ,33.930000,131.278333,5,1,1,1,0,0,0,99999999,
81,山口県,a,0779,安下庄,アゲノショウ,33.903333,132.293333,5,1,1,1,2,0,1,99999999,
81,山口県,a,0913,玖珂,クガ,34.095000,132.075000,68,1,1,1,2,0,1,99999999,
81,山口県,a,0939,油谷,ユヤ,34.370000,131.055000,20,1,1,1,2,0,1,99999999,
81,山口県,a,0940,岩国,イワクニ,34.155000,132.178333,41,1,1,1,2,0,1,99999999,
81,山口県,a,0941,周東,シュウトウ,34.088333,132.045000,45,1,0,0,0,0,0,19770228,
81,山口県,a,0942,柳井,ヤナイ,33.958333,132.113333,3,1,1,1,2,0,1,99999999,
81,山口県,a,1100,羅漢山,ラカンザン,34.350000,132.063333,945,1,0,0,0,0,0,99999999,
81,山口県,a,1101,長野山,ナガノヤマ,34.278333,131.881667,970,1,0,0,0,0,0,20100309,
81,山口県,a,1261,和田,ワダ,34.170000,131.753333,154,1,0,0,0,0,0,99999999,
81,山口県,a,1367,篠生,シノブ,34.338333,131.626667,264,1,0,0,0,0,0,99999999,
81,山口県,a,1614,鹿野,カノ,34.225000,131.815000,368,1,0,0,0,0,0,99999999,
81,山口県,a,1620,東厚保,ヒガシアツ,34.118333,131.181667,56,1,0,0,0,0,0,99999999,
82,福岡県,a,0780,八幡,ヤハタ,33.851667,130.743333,20,1,1,1,2,0,1,99999999,
82,福岡県,a,0781,小倉,コクラ,33.835000,130.946667,3,1,0,0,0,0,0,19770216,
82,福岡県,a,0782,行橋,ユクハシ,33.713333,130.975000,9,1,1,1,2,0,1,99999999,
82,福岡県,a,0783,篠栗,ササグリ,33.638333,130.545000,376,1,0,0,0,0,0,20091120,
82,福岡県,s,47809,飯塚,イイヅカ,33.651667,130.693333,37.1,1,1,1,1,1,1,99999999,
82,福岡県,a,0785,前原,マエバル,33.560000,130.190000,5,1,1,1,2,0,1,99999999,
82,福岡県,s,47807,福岡,フクオカ,33.581667,130.375000,2.5,1,1,1,1,1,1,99999999,
82,福岡県,a,0787,九千部山,クセンブヤマ,33.416667,130.445000,852,1,0,0,0,0,0,20100302,
82,福岡県,a,0788,朝倉,アサクラ,33.406667,130.695000,38,1,1,1,2,0,1,99999999,2006年5月31日までの地点名「甘木」
82,福岡県,a,0789,英彦山,ヒコサン,33.488333,130.923333,823,1,0,0,0,0,0,99999999,
82,福岡県,a,0790,久留米,クルメ,33.303333,130.493333,7,1,1,1,2,0,1,99999999,
82,福岡県,a,0791,耳納山,ミノウサン,33.291667,130.625000,607,1,0,0,0,0,0,99999999,
82,福岡県,a,0792,黒木,クロギ,33.225000,130.645000,144,1,1,1,2,0,1,99999999,
82,福岡県,a,0793,大牟田,オオムタ,33.006667,130.466667,40,1,1,1,2,0,1,99999999,
82,福岡県,a,0943,宗像,ムナカタ,33.808333,130.538333,7,1,1,1,2,0,1,99999999,
82,福岡県,a,0944,頂吉,カグメヨシ,33.741667,130.843333,180,1,0,0,0,0,0,20120215,
82,福岡県,a,0945,柳川,ヤナガワ,33.160000,130.403333,7,1,0,0,0,0,0,99999999,
82,福岡県,a,1046,添田,ソエダ,33.558333,130.855000,92,1,1,1,2,0,1,99999999,
82,福岡県,a,1141,太宰府,ダザイフ,33.496667,130.490000,52,1,1,1,2,0,1,99999999,
82,福岡県,a,1477,博多,ハカタ,33.583333,130.451667,9,1,1,1,0,0,0,99999999,
82,福岡県,a,1527,曽根,ソネ,33.835000,130.946667,3,1,1,1,0,0,0,20060315,
82,福岡県,a,1590,空港北町,クウコウキタマチ,33.845000,131.035000,7,1,1,1,0,0,0,99999999,
82,福岡県,a,1611,早良脇山,サワラワキヤマ,33.488333,130.353333,83,1,0,0,0,0,0,99999999,
82,福岡県,a,1637,東谷,ヒガシタニ,33.778333,130.865000,55,1,0,0,0,0,0,99999999,
82,福岡県,a,1657,小呂島,オロノシマ,33.863333,130.035000,49,1,0,0,0,0,0,99999999,
83,大分県,a,0794,中津,ナカツ,33.586667,131.245000,12,1,1,1,2,0,1,99999999,
83,大分県,a,0795,豊後高田,ブンゴタカダ,33.570000,131.433333,5,1,1,1,2,0,1,99999999,
83,大分県,a,0796,武蔵,ムサシ,33.478333,131.736667,5,1,1,1,0,0,0,99999999,
83,大分県,a,0797,伏木,フシキ,33.375000,130.981667,420,1,0,0,0,0,0,20050331,
83,大分県,s,47814,日田,ヒタ,33.321667,130.928333,82.9,1,1,1,1,1,1,99999999,
83,大分県,a,0799,湯布院,ユフイン,33.253333,131.346667,435,1,1,1,2,0,1,99999999,
83,大分県,s,47815,大分,オオイタ,33.235000,131.618333,4.6,1,1,1,1,1,1,99999999,
83,大分県,a,0801,佐賀関,サガノセキ,33.248333,131.865000,1,1,0,0,0,0,0,99999999,
83,大分県,a,0802,釈迦岳,シャカダケ,33.188333,130.891667,1200,1,0,0,0,0,0,20041104,
83,大分県,a,0803,湯平,ユノヒラ,33.185000,131.331667,805,1,0,0,0,0,0,19770601,
83,大分県,a,0804,温見,ヌクミ,33.075000,131.430000,591,1,0,0,0,0,0,20091120,
83,大分県,a,0805,犬飼,イヌカイ,33.065000,131.631667,121,1,1,1,2,0,1,99999999,
83,大分県,a,0806,竹田,タケタ,32.973333,131.398333,261,1,1,1,2,0,1,99999999,
83,大分県,a,0807,出羽,イズルハ,32.968333,131.668333,473,1,0,0,0,0,0,20091120,
83,大分県,a,0808,佐伯,サイキ,32.950000,131.901667,2,1,1,1,2,0,1,99999999,
83,大分県,a,0809,倉木,クラキ,32.895000,131.395000,483,1,0,0,0,0,0,20091120,
83,大分県,a,0810,蒲江,カマエ,32.795000,131.923333,2,1,1,1,2,0,1,99999999,
83,大分県,a,0931,院内,インナイ,33.420000,131.316667,90,1,1,1,2,0,1,99999999,
83,大分県,a,0932,玖珠,クス,33.291667,131.155000,331,1,1,1,2,0,1,99999999,1977年2月21日までの地点名「豊後玖珠」
83,大分県,a,0933,臼杵,ウスキ,33.131667,131.796667,30,1,0,0,0,0,0,99999999,
83,大分県,a,0979,耶馬渓,ヤバケイ,33.445000,131.115000,100,1,0,0,0,0,0,99999999,
83,大分県,a,1137,国見,クニミ,33.678333,131.575000,53,1,1,1,2,0,1,99999999,
83,大分県,a,1142,宇目,ウメ,32.845000,131.675000,200,1,1,1,2,0,1,99999999,
83,大分県,a,1157,別府,ベップ,33.350000,131.475000,263,1,0,0,0,0,0,20091120,
83,大分県,a,1237,杵築,キツキ,33.416667,131.596667,5,1,1,1,2,0,1,99999999,
83,大分県,a,1554,椿ヶ鼻,ツバキガハナ,33.190000,130.915000,843,1,0,0,0,0,0,99999999,
84,長崎県,a,0811,佐須奈,サスナ,34.640000,129.400000,5,1,1,1,1,0,0,19950802,
84,長崎県,s,47800,厳原,イヅハラ,34.196667,129.291667,4.6,1,1,1,1,1,1,99999999,
84,長崎県,s,47805,平戸,ヒラド,33.360000,129.550000,57.8,1,1,1,1,1,1,99999999,
84,長崎県,a,0814,松浦,マツウラ,33.341667,129.711667,14,1,1,1,2,0,1,99999999,
84,長崎県,a,0815,国見山,クニミヤマ,33.235000,129.813333,769,1,0,0,0,0,0,20091120,
84,長崎県,s,47812,佐世保,サセボ,33.158333,129.726667,3.9,1,1,1,1,1,1,99999999,
84,長崎県,a,0817,大瀬戸,オオセト,32.948333,129.631667,43,1,1,1,2,0,0,20210305,
84,長崎県,a,0818,長浦岳,ナガウラダケ,32.908333,129.738333,510,1,0,0,0,0,0,99999999,
84,長崎県,a,0819,五家原岳,ゴカハラダケ,32.941667,130.076667,776,1,0,0,0,0,0,20091120,
84,長崎県,a,0820,諫早,イサハヤ,32.843333,130.025000,15,1,0,0,0,0,0,99999999,
84,長崎県,s,47817,長崎,ナガサキ,32.733333,129.866667,26.9,1,1,1,1,1,1,99999999,
84,長崎県,s,47818,雲仙岳,ウンゼンダケ,32.736667,130.261667,677.5,1,1,1,1,1,1,99999999,
84,長崎県,s,47843,福江,フクエ,32.693333,128.826667,25.1,1,1,1,1,1,1,99999999,
84,長崎県,a,0922,口之津,クチノツ,32.611667,130.193333,13,1,1,1,2,0,1,99999999,
84,長崎県,a,0962,島原,シマバラ,32.760000,130.361667,14,1,1,1,2,0,1,99999999,
84,長崎県,a,1080,有川,アリカワ,32.981667,129.118333,11,1,0,0,0,0,0,19770223,
84,長崎県,a,1084,大村,オオムラ,32.916667,129.913333,3,1,1,1,0,0,0,99999999,
84,長崎県,a,1138,有川,アリカワ,32.981667,129.118333,11,1,1,1,2,0,1,99999999,1999年12月21日までの地点名「上五島」
84,長崎県,a,1144,芦辺,アシベ,33.800000,129.721667,97,1,1,1,2,0,1,99999999,
84,長崎県,a,1441,野母崎,ノモザキ,32.578333,129.740000,190,1,1,1,1,0,0,20210119,
84,長崎県,a,1442,深江,フカエ,32.726667,130.315000,200,1,0,0,0,0,0,20021126,
84,長崎県,a,1446,普賢岳,フゲンダケ,32.750000,130.285000,1100,1,0,0,0,0,0,20021126,
84,長崎県,a,1451,百花台,ヒャッカダイ,32.820000,130.291667,210,1,0,0,0,0,0,19980228,
84,長崎県,a,1452,千々石,チヂワ,32.786667,130.198333,20,1,0,0,0,0,0,19980228,
84,長崎県,a,1453,鰐浦,ワニウラ,34.698333,129.445000,63,1,1,1,2,0,1,99999999,
84,長崎県,a,1478,石田,イシダ,33.748333,129.785000,12,1,1,1,0,0,0,99999999,
84,長崎県,a,1479,上大津,カミオオヅ,32.665000,128.831667,77,1,1,1,0,0,0,99999999,
84,長崎県,a,1535,小値賀,オヂカ,33.190000,129.090000,8,1,1,1,0,0,0,20200325,
84,長崎県,a,1536,頭ヶ島,カシラガシマ,33.013333,129.191667,80,1,1,1,0,0,0,20200325,
84,長崎県,a,1538,美津島,ミツシマ,34.285000,129.330000,63,1,1,1,0,0,0,99999999,
84,長崎県,a,1670,脇岬,ワキミサキ,32.581667,129.776667,4,1,1,1,2,0,1,99999999,
84,長崎県,a,1672,西海,サイカイ,33.013333,129.651667,18,1,1,1,2,0,1,99999999,
85,佐賀県,a,0824,枝去木,エザルギ,33.498333,129.898333,110,1,1,1,1,0,0,20100225,
85,佐賀県,a,0825,和多田,ワタダ,33.425000,129.985000,5,1,0,0,0,0,0,20100304,
85,佐賀県,a,0826,権現山,ゴンゲンヤマ,33.400000,130.236667,590,1,0,0,0,0,0,20100317,
85,佐賀県,a,0827,八幡岳,ハチマンダケ,33.281667,130.026667,761,1,0,0,0,0,0,20091120,
85,佐賀県,s,47813,佐賀,サガ,33.265000,130.305000,5.5,1,1,1,1,1,1,99999999,
85,佐賀県,a,0829,白石,シロイシ,33.183333,130.148333,2,1,1,1,2,0,1,99999999,
85,佐賀県,a,0830,嬉野,ウレシノ,33.116667,129.995000,81,1,1,1,2,0,1,99999999,
85,佐賀県,a,0831,多良岳,タラダケ,32.971667,130.155000,395,1,0,0,0,0,0,20091120,
85,佐賀県,a,1075,伊万里,イマリ,33.266667,129.878333,25,1,1,1,2,0,1,99999999,
85,佐賀県,a,1480,川副,カワソエ,33.148333,130.301667,2,1,1,1,0,0,0,99999999,
85,佐賀県,a,1610,唐津,カラツ,33.458333,129.955000,23,1,1,1,2,0,1,99999999,
85,佐賀県,a,1612,鳥栖,トス,33.385000,130.516667,25,1,0,0,0,0,0,99999999,
85,佐賀県,a,1616,北山,ホクザン,33.413333,130.220000,339,1,0,0,0,0,0,99999999,
85,佐賀県,a,1667,大町,オオマチ,33.220000,130.110000,99,1,0,0,0,0,0,20211207,
86,熊本県,a,0832,鹿北,カホク,33.115000,130.691667,119,1,1,1,2,0,1,99999999,
86,熊本県,a,0833,南小国,ミナミオグニ,33.103333,131.066667,448,1,1,1,2,0,1,99999999,
86,熊本県,a,0834,岱明,タイメイ,32.915000,130.511667,15,1,1,1,2,0,1,99999999,
86,熊本県,a,0835,菊池,キクチ,32.945000,130.781667,83,1,1,1,2,0,1,99999999,
86,熊本県,a,0836,鞍岳,クラダケ,32.950000,130.918333,640,1,0,0,0,0,0,20091120,
86,熊本県,s,47819,熊本,クマモト,32.813333,130.706667,37.7,1,1,1,1,1,1,99999999,
86,熊本県,a,0838,俵山,タワラヤマ,32.850000,130.976667,850,1,0,0,0,0,0,20091120,
86,熊本県,s,47821,阿蘇山,アソサン,32.880000,131.073333,1142.3,1,1,1,1,1,1,20171211,
86,熊本県,a,0840,高森,タカモリ,32.821667,131.125000,555,1,1,1,2,0,1,99999999,
86,熊本県,a,0841,間の谷山,マノタニヤマ,32.706667,130.940000,640,1,0,0,0,0,0,20100304,
86,熊本県,a,0842,甲佐,コウサ,32.671667,130.816667,52,1,1,1,2,0,1,99999999,
86,熊本県,a,0843,松島,マツシマ,32.515000,130.446667,2,1,1,1,2,0,1,99999999,
86,熊本県,a,0844,大金峰,ダイキンポウ,32.563333,130.905000,1193,1,0,0,0,0,0,20091120,
86,熊本県,a,0845,本渡,ホンド,32.468333,130.180000,30,1,1,1,2,0,1,99999999,
86,熊本県,a,0846,八代,ヤツシロ,32.473333,130.606667,8,1,1,1,2,0,1,99999999,
86,熊本県,s,47824,人吉,ヒトヨシ,32.216667,130.755000,145.8,1,1,1,1,1,1,99999999,
86,熊本県,s,47838,牛深,ウシブカ,32.196667,130.026667,3,1,1,1,1,1,1,99999999,
86,熊本県,a,0850,一里山,イチリヤマ,32.200000,130.640000,650,1,0,0,0,0,0,20051201,
86,熊本県,a,0851,白髪岳,シラガダケ,32.171667,130.910000,925,1,0,0,0,0,0,20051206,
86,熊本県,a,0923,益城,マシキ,32.836667,130.855000,193,1,1,1,0,0,0,99999999,
86,熊本県,a,0924,水俣,ミナマタ,32.205000,130.406667,6,1,1,1,2,0,1,99999999,
86,熊本県,a,0925,多良木,タラギ,32.295000,130.950000,210,1,0,0,0,0,0,99999999,
86,熊本県,a,0926,上,ウエ,32.225000,130.905000,166,1,1,1,2,0,1,99999999,
86,熊本県,a,0946,田浦,タノウラ,32.363333,130.508333,3,1,0,0,0,0,0,99999999,
86,熊本県,a,1081,三角,ミスミ,32.611667,130.478333,60,1,1,1,2,0,1,99999999,
86,熊本県,a,1086,湯前横谷,ユノマエヨコタニ,32.263333,131.043333,665,1,0,0,0,0,0,99999999,1993年6月6日までの地点名「市房山」
86,熊本県,a,1088,茶臼峠,チャウストウゲ,32.355000,130.908333,1060,1,0,0,0,0,0,20051201,
86,熊本県,a,1156,屋形山,ヤカタヤマ,32.310000,130.735000,780,1,0,0,0,0,0,19901029,
86,熊本県,a,1158,五家荘,ゴカノシヨウ,32.490000,130.905000,580,1,0,0,0,0,0,19810212,
86,熊本県,a,1240,阿蘇乙姫,アソオトヒメ,32.946667,131.040000,487,1,1,1,2,0,1,99999999,
86,熊本県,a,1368,五木,イツキ,32.395000,130.826667,310,1,0,0,0,0,0,99999999,
86,熊本県,a,1435,山江,ヤマエ,32.301667,130.746667,218,1,0,0,0,0,0,99999999,
86,熊本県,a,1580,宇土,ウト,32.700000,130.656667,6,1,0,0,0,0,0,99999999,
86,熊本県,a,1581,一勝地,イッショウチ,32.245000,130.645000,120,1,0,0,0,0,0,99999999,
86,熊本県,a,0847,戦山,イクサヤマ,32.126667,130.721667,850,1,0,0,0,0,0,19770620,
